County,year,month,Active.Ingredient.new,total,ym
YUMA,2001,6,METHIDATHION,15.10392,6/1/2001
YUMA,2001,6,METHOMYL,58.6443125,6/1/2001
YUMA,2001,6,OXAMYL,2.48976,6/1/2001
YUMA,2001,6,OXYDEMETON-METHYL,3.466645,6/1/2001
YUMA,2001,6,PERMETHRIN,2.46701,6/1/2001
YUMA,2001,6,ZETA-CYPERMETHRIN,1.14972,6/1/2001
YUMA,2001,7,ACEPHATE,197.7416875,7/1/2001
YUMA,2001,7,BIFENTHRIN,21.302775,7/1/2001
YUMA,2001,7,CHLORPYRIFOS,56.39829,7/1/2001
YUMA,2001,7,CYFLUTHRIN,37.49902,7/1/2001
YUMA,2001,7,DIMETHOATE,10.64167,7/1/2001
YUMA,2001,7,ESFENVALERATE,3.660215,7/1/2001
YUMA,2001,7,FENPROPATHRIN,132.464085,7/1/2001
YUMA,2001,7,FORMETANATE HYDROCHLORIDE,0.75,7/1/2001
YUMA,2001,7,LAMBDA-CYHALOTHRIN,3.78768,7/1/2001
YUMA,2001,7,MALATHION,1.455805,7/1/2001
YUMA,2001,7,METHAMIDOPHOS,9.04332,7/1/2001
YUMA,2001,7,METHIDATHION,27.33276,7/1/2001
YUMA,2001,7,METHOMYL,4.41525,7/1/2001
YUMA,2001,7,OXAMYL,4.11879,7/1/2001
YUMA,2001,7,PERMETHRIN,1.70766,7/1/2001
YUMA,2001,7,PROFENOFOS,1.73095,7/1/2001
YUMA,2001,7,TRIBUFOS,2.936245,7/1/2001
YUMA,2001,7,ZETA-CYPERMETHRIN,8.454225,7/1/2001
YUMA,2001,8,ACEPHATE,55.8880625,8/1/2001
YUMA,2001,8,BENSULIDE,88.291255,8/1/2001
YUMA,2001,8,BIFENTHRIN,2.88236,8/1/2001
YUMA,2001,8,CHLORPYRIFOS,31.226845,8/1/2001
YUMA,2001,8,CYFLUTHRIN,5.723315,8/1/2001
YUMA,2001,8,CYPERMETHRIN,0.65,8/1/2001
YUMA,2001,8,DIAZINON,1.56,8/1/2001
YUMA,2001,8,DIMETHOATE,5.46832,8/1/2001
YUMA,2001,8,ESFENVALERATE,1.81324,8/1/2001
YUMA,2001,8,ETHEPHON,27.387945,8/1/2001
YUMA,2001,8,FENPROPATHRIN,29.30213,8/1/2001
YUMA,2001,8,FORMETANATE HYDROCHLORIDE,0.52,8/1/2001
YUMA,2001,8,LAMBDA-CYHALOTHRIN,0.624,8/1/2001
YUMA,2001,8,METHAMIDOPHOS,0.39,8/1/2001
YUMA,2001,8,METHOMYL,2.512055,8/1/2001
YUMA,2001,8,PERMETHRIN,1.456,8/1/2001
YUMA,2001,8,TRIBUFOS,113.287915,8/1/2001
YUMA,2001,8,ZETA-CYPERMETHRIN,1.60134,8/1/2001
YUMA,2001,9,ACEPHATE,164.8655,9/1/2001
YUMA,2001,9,BENSULIDE,3453.86613,9/1/2001
YUMA,2001,9,BIFENTHRIN,2.31387,9/1/2001
YUMA,2001,9,CARBARYL,60.481125,9/1/2001
YUMA,2001,9,CHLORPYRIFOS,457.5252075,9/1/2001
YUMA,2001,9,CYFLUTHRIN,0.3328,9/1/2001
YUMA,2001,9,CYPERMETHRIN,65.743275,9/1/2001
YUMA,2001,9,DIAZINON,388.77761,9/1/2001
YUMA,2001,9,DIMETHOATE,3.1252,9/1/2001
YUMA,2001,9,ESFENVALERATE,58.977165,9/1/2001
YUMA,2001,9,ETHEPHON,22.008415,9/1/2001
YUMA,2001,9,FENPROPATHRIN,3.797105,9/1/2001
YUMA,2001,9,LAMBDA-CYHALOTHRIN,8.53554,9/1/2001
YUMA,2001,9,MALATHION,26.585455,9/1/2001
YUMA,2001,9,METHOMYL,794.7220675,9/1/2001
YUMA,2001,9,PERMETHRIN,443.3336075,9/1/2001
YUMA,2001,9,PYRETHRINS,1.3,9/1/2001
YUMA,2001,9,TRIBUFOS,44.800275,9/1/2001
YUMA,2001,9,ZETA-CYPERMETHRIN,44.62016,9/1/2001
YUMA,2001,10,ACEPHATE,129.952375,10/1/2001
YUMA,2001,10,BENSULIDE,2600.70785,10/1/2001
YUMA,2001,10,BIFENTHRIN,7.130305,10/1/2001
YUMA,2001,10,CHLORPYRIFOS,235.4466875,10/1/2001
YUMA,2001,10,CYFLUTHRIN,2.194725,10/1/2001
YUMA,2001,10,CYPERMETHRIN,271.21159,10/1/2001
YUMA,2001,10,DIAZINON,309.820065,10/1/2001
YUMA,2001,10,DIMETHOATE,2.080065,10/1/2001
YUMA,2001,10,ESFENVALERATE,118.465685,10/1/2001
YUMA,2001,10,FENPROPATHRIN,1.664,10/1/2001
YUMA,2001,10,LAMBDA-CYHALOTHRIN,77.452375,10/1/2001
YUMA,2001,10,MALATHION,57.955495,10/1/2001
YUMA,2001,10,METHOMYL,1695.673558,10/1/2001
YUMA,2001,10,PERMETHRIN,927.399615,10/1/2001
YUMA,2001,10,PYRETHRINS,1.04,10/1/2001
YUMA,2001,10,TRIBUFOS,9.0389,10/1/2001
YUMA,2001,10,ZETA-CYPERMETHRIN,315.33008,10/1/2001
YUMA,2001,11,ACEPHATE,127.842875,11/1/2001
YUMA,2001,11,BENSULIDE,2065.67803,11/1/2001
YUMA,2001,11,BIFENTHRIN,4.81026,11/1/2001
YUMA,2001,11,CHLORPYRIFOS,78.7604825,11/1/2001
YUMA,2001,11,CYFLUTHRIN,0.156,11/1/2001
YUMA,2001,11,CYPERMETHRIN,178.187425,11/1/2001
YUMA,2001,11,DIAZINON,216.295885,11/1/2001
YUMA,2001,11,DIMETHOATE,49.629515,11/1/2001
YUMA,2001,11,ESFENVALERATE,85.645625,11/1/2001
YUMA,2001,11,FENPROPATHRIN,2.39538,11/1/2001
YUMA,2001,11,LAMBDA-CYHALOTHRIN,54.890615,11/1/2001
YUMA,2001,11,MALATHION,20.19784,11/1/2001
YUMA,2001,11,METHOMYL,979.9504825,11/1/2001
YUMA,2001,11,PERMETHRIN,705.716925,11/1/2001
YUMA,2001,11,THIODICARB,19.24416,11/1/2001
YUMA,2001,11,ZETA-CYPERMETHRIN,370.77118,11/1/2001
YUMA,2001,12,ACEPHATE,146.8498125,12/1/2001
YUMA,2001,12,BENSULIDE,766.2681,12/1/2001
YUMA,2001,12,CHLORPYRIFOS,27.88391,12/1/2001
YUMA,2001,12,CYPERMETHRIN,66.27933,12/1/2001
YUMA,2001,12,DIAZINON,136.16574,12/1/2001
YUMA,2001,12,DIMETHOATE,86.901295,12/1/2001
YUMA,2001,12,DISULFOTON,4.16,12/1/2001
YUMA,2001,12,ESFENVALERATE,20.64257,12/1/2001
YUMA,2001,12,LAMBDA-CYHALOTHRIN,32.282315,12/1/2001
YUMA,2001,12,MALATHION,25.984595,12/1/2001
YUMA,2001,12,METHOMYL,594.9650625,12/1/2001
YUMA,2001,12,PERMETHRIN,337.26333,12/1/2001
YUMA,2001,12,PYRETHRINS,0.39,12/1/2001
YUMA,2001,12,THIODICARB,14.8395,12/1/2001
YUMA,2001,12,ZETA-CYPERMETHRIN,144.191125,12/1/2001
YUMA,2002,1,ACEPHATE,218.6589375,1/1/2002
YUMA,2002,1,BENSULIDE,445.35257,1/1/2002
YUMA,2002,1,CHLORPYRIFOS,49.52935,1/1/2002
YUMA,2002,1,CYPERMETHRIN,19.42395,1/1/2002
YUMA,2002,1,DIAZINON,100.23292,1/1/2002
YUMA,2002,1,DIMETHOATE,112.075015,1/1/2002
YUMA,2002,1,ESFENVALERATE,26.697515,1/1/2002
YUMA,2002,1,LAMBDA-CYHALOTHRIN,15.18816,1/1/2002
YUMA,2002,1,MALATHION,1.56416,1/1/2002
YUMA,2002,1,METHOMYL,988.756725,1/1/2002
YUMA,2002,1,PERMETHRIN,191.2268825,1/1/2002
YUMA,2002,1,PHORATE,75.8413125,1/1/2002
YUMA,2002,1,PYRETHRINS,6.661915,1/1/2002
YUMA,2002,1,ZETA-CYPERMETHRIN,190.77825,1/1/2002
YUMA,2002,2,ACEPHATE,34.2093125,2/1/2002
YUMA,2002,2,BENSULIDE,265.09366,2/1/2002
YUMA,2002,2,BIFENTHRIN,0.1664,2/1/2002
YUMA,2002,2,CARBOFURAN,2.08,2/1/2002
YUMA,2002,2,CHLORPYRIFOS,27.47657,2/1/2002
YUMA,2002,2,CYFLUTHRIN,2.902445,2/1/2002
YUMA,2002,2,CYPERMETHRIN,21.595925,2/1/2002
YUMA,2002,2,DIAZINON,15.217345,2/1/2002
YUMA,2002,2,DIMETHOATE,184.69854,2/1/2002
YUMA,2002,2,ESFENVALERATE,21.668335,2/1/2002
YUMA,2002,2,LAMBDA-CYHALOTHRIN,15.234895,2/1/2002
YUMA,2002,2,MALATHION,31.09652,2/1/2002
YUMA,2002,2,METHOMYL,1002.80246,2/1/2002
YUMA,2002,2,PERMETHRIN,240.91693,2/1/2002
YUMA,2002,2,PYRETHRINS,5.252975,2/1/2002
YUMA,2002,2,ZETA-CYPERMETHRIN,198.23882,2/1/2002
YUMA,2002,3,ACEPHATE,3.46325,3/1/2002
YUMA,2002,3,BENSULIDE,129.37093,3/1/2002
YUMA,2002,3,CARBOFURAN,3.12,3/1/2002
YUMA,2002,3,CHLORPYRIFOS,2.727075,3/1/2002
YUMA,2002,3,CYFLUTHRIN,1.187485,3/1/2002
YUMA,2002,3,CYPERMETHRIN,18.01293,3/1/2002
YUMA,2002,3,DIAZINON,7.087015,3/1/2002
YUMA,2002,3,DIMETHOATE,81.35673,3/1/2002
YUMA,2002,3,DISULFOTON,1.7264,3/1/2002
YUMA,2002,3,ESFENVALERATE,23.26233,3/1/2002
YUMA,2002,3,FENPROPATHRIN,1.664,3/1/2002
YUMA,2002,3,ISOFENPHOS,0.78,3/1/2002
YUMA,2002,3,LAMBDA-CYHALOTHRIN,23.740145,3/1/2002
YUMA,2002,3,MALATHION,106.780375,3/1/2002
YUMA,2002,3,METHAMIDOPHOS,2.08,3/1/2002
YUMA,2002,3,METHOMYL,671.2899325,3/1/2002
YUMA,2002,3,OXYDEMETON-METHYL,7.64543,3/1/2002
YUMA,2002,3,PERMETHRIN,288.1025725,3/1/2002
YUMA,2002,3,PHORATE,21.0021875,3/1/2002
YUMA,2002,3,PYRETHRINS,12.806755,3/1/2002
YUMA,2002,3,ZETA-CYPERMETHRIN,182.59332,3/1/2002
YUMA,2002,4,BIFENTHRIN,1.09148,4/1/2002
YUMA,2002,4,CHLORPYRIFOS,66.73798,4/1/2002
YUMA,2002,4,CYFLUTHRIN,49.6535,4/1/2002
YUMA,2002,4,CYPERMETHRIN,4.07927,4/1/2002
YUMA,2002,4,DIAZINON,6.494345,4/1/2002
YUMA,2002,4,DIMETHOATE,817.116495,4/1/2002
YUMA,2002,4,ESFENVALERATE,17.636515,4/1/2002
YUMA,2002,4,FENPROPATHRIN,18.980455,4/1/2002
YUMA,2002,4,FORMETANATE HYDROCHLORIDE,4.75,4/1/2002
YUMA,2002,4,LAMBDA-CYHALOTHRIN,4.213755,4/1/2002
YUMA,2002,4,MALATHION,277.83782,4/1/2002
YUMA,2002,4,METHAMIDOPHOS,4.2536,4/1/2002
YUMA,2002,4,METHOMYL,36.5148625,4/1/2002
YUMA,2002,4,OXYDEMETON-METHYL,61.65445,4/1/2002
YUMA,2002,4,PERMETHRIN,51.315465,4/1/2002
YUMA,2002,4,PHORATE,35.0035625,4/1/2002
YUMA,2002,4,THIODICARB,1.67973,4/1/2002
YUMA,2002,4,ZETA-CYPERMETHRIN,37.989835,4/1/2002
YUMA,2002,5,ACEPHATE,1.08375,5/1/2002
YUMA,2002,5,BIFENTHRIN,4.437615,5/1/2002
YUMA,2002,5,CHLORPYRIFOS,212.53492,5/1/2002
YUMA,2002,5,CYFLUTHRIN,0.605345,5/1/2002
YUMA,2002,5,CYPERMETHRIN,1.94142,5/1/2002
YUMA,2002,5,DIAZINON,2.34,5/1/2002
YUMA,2002,5,DIMETHOATE,402.158705,5/1/2002
YUMA,2002,5,ESFENVALERATE,16.775915,5/1/2002
YUMA,2002,5,FENPROPATHRIN,9.367345,5/1/2002
YUMA,2002,5,FORMETANATE HYDROCHLORIDE,44.05,5/1/2002
YUMA,2002,5,LAMBDA-CYHALOTHRIN,3.07827,5/1/2002
YUMA,2002,5,MALATHION,210.68138,5/1/2002
YUMA,2002,5,METHOMYL,136.2084375,5/1/2002
YUMA,2002,5,OXYDEMETON-METHYL,2.08,5/1/2002
YUMA,2002,5,PERMETHRIN,5.26513,5/1/2002
YUMA,2002,5,ZETA-CYPERMETHRIN,7.456345,5/1/2002
YUMA,2002,6,ACEPHATE,3.76875,6/1/2002
YUMA,2002,6,CHLORPYRIFOS,21.51149,6/1/2002
YUMA,2002,6,CYFLUTHRIN,11.21237,6/1/2002
YUMA,2002,6,DIMETHOATE,23.679695,6/1/2002
YUMA,2002,6,ESFENVALERATE,11.60705,6/1/2002
YUMA,2002,6,FENPROPATHRIN,9.79264,6/1/2002
YUMA,2002,6,FORMETANATE HYDROCHLORIDE,25.1254375,6/1/2002
YUMA,2002,6,LAMBDA-CYHALOTHRIN,0.3328,6/1/2002
YUMA,2002,6,MALATHION,95.64022,6/1/2002
YUMA,2002,6,METHIDATHION,4.16,6/1/2002
YUMA,2002,6,METHOMYL,89.893195,6/1/2002
YUMA,2002,6,ZETA-CYPERMETHRIN,0.27885,6/1/2002
YUMA,2002,7,ACEPHATE,111.7718125,7/1/2002
YUMA,2002,7,BENSULIDE,24.710855,7/1/2002
YUMA,2002,7,BIFENTHRIN,2.36223,7/1/2002
YUMA,2002,7,CHLORPYRIFOS,138.203325,7/1/2002
YUMA,2002,7,CYFLUTHRIN,59.93923,7/1/2002
YUMA,2002,7,DIAZINON,3.88,7/1/2002
YUMA,2002,7,DIMETHOATE,2.288,7/1/2002
YUMA,2002,7,ESFENVALERATE,2.47988,7/1/2002
YUMA,2002,7,FENPROPATHRIN,62.73462,7/1/2002
YUMA,2002,7,LAMBDA-CYHALOTHRIN,6.48219,7/1/2002
YUMA,2002,7,MALATHION,8.112715,7/1/2002
YUMA,2002,7,METHIDATHION,3.1515,7/1/2002
YUMA,2002,7,METHOMYL,31.89075,7/1/2002
YUMA,2002,7,OXAMYL,59.48345,7/1/2002
YUMA,2002,7,PERMETHRIN,0.416,7/1/2002
YUMA,2002,7,TRIBUFOS,4.084925,7/1/2002
YUMA,2002,7,ZETA-CYPERMETHRIN,19.33698,7/1/2002
YUMA,2002,8,ACEPHATE,39.205375,8/1/2002
YUMA,2002,8,BENSULIDE,146.71865,8/1/2002
YUMA,2002,8,BIFENTHRIN,1.07302,8/1/2002
YUMA,2002,8,CARBARYL,0.0625,8/1/2002
YUMA,2002,8,CHLORPYRIFOS,208.776395,8/1/2002
YUMA,2002,8,CYFLUTHRIN,2.561975,8/1/2002
YUMA,2002,8,CYPERMETHRIN,0.58929,8/1/2002
YUMA,2002,8,DIAZINON,12.82931,8/1/2002
YUMA,2002,8,DIMETHOATE,2.496,8/1/2002
YUMA,2002,8,ESFENVALERATE,4.537715,8/1/2002
YUMA,2002,8,FENPROPATHRIN,37.503505,8/1/2002
YUMA,2002,8,LAMBDA-CYHALOTHRIN,4.63086,8/1/2002
YUMA,2002,8,MALATHION,4.517305,8/1/2002
YUMA,2002,8,METHOMYL,39.297765,8/1/2002
YUMA,2002,8,PERMETHRIN,7.528885,8/1/2002
YUMA,2002,8,TRIBUFOS,120.001895,8/1/2002
YUMA,2002,8,ZETA-CYPERMETHRIN,11.82675,8/1/2002
YUMA,2002,9,ACEPHATE,17.301875,9/1/2002
YUMA,2002,9,BENSULIDE,4519.07378,9/1/2002
YUMA,2002,9,BIFENTHRIN,2.375945,9/1/2002
YUMA,2002,9,CARBARYL,59.7316875,9/1/2002
YUMA,2002,9,CHLORPYRIFOS,271.236735,9/1/2002
YUMA,2002,9,CYFLUTHRIN,1.57976,9/1/2002
YUMA,2002,9,CYPERMETHRIN,70.320305,9/1/2002
YUMA,2002,9,DIAZINON,533.476545,9/1/2002
YUMA,2002,9,DIMETHOATE,15.337595,9/1/2002
YUMA,2002,9,ESFENVALERATE,111.0941,9/1/2002
YUMA,2002,9,ETHEPHON,8.32,9/1/2002
YUMA,2002,9,FENPROPATHRIN,10.4052,9/1/2002
YUMA,2002,9,LAMBDA-CYHALOTHRIN,13.35152,9/1/2002
YUMA,2002,9,MALATHION,29.80237,9/1/2002
YUMA,2002,9,METHOMYL,394.4286225,9/1/2002
YUMA,2002,9,PERMETHRIN,280.577395,9/1/2002
YUMA,2002,9,TRIBUFOS,65.781365,9/1/2002
YUMA,2002,9,ZETA-CYPERMETHRIN,143.14651,9/1/2002
YUMA,2002,10,ACEPHATE,28.5055,10/1/2002
YUMA,2002,10,BENSULIDE,3756.6204,10/1/2002
YUMA,2002,10,BIFENTHRIN,4.02493,10/1/2002
YUMA,2002,10,CARBARYL,0.125,10/1/2002
YUMA,2002,10,CHLORPYRIFOS,238.53355,10/1/2002
YUMA,2002,10,CYFLUTHRIN,0.0416,10/1/2002
YUMA,2002,10,CYPERMETHRIN,150.739355,10/1/2002
YUMA,2002,10,DIAZINON,417.584385,10/1/2002
YUMA,2002,10,DIMETHOATE,19.383065,10/1/2002
YUMA,2002,10,ESFENVALERATE,107.449615,10/1/2002
YUMA,2002,10,ETHEPHON,11.648,10/1/2002
YUMA,2002,10,LAMBDA-CYHALOTHRIN,15.400125,10/1/2002
YUMA,2002,10,MALATHION,40.59978,10/1/2002
YUMA,2002,10,METHOMYL,967.28774,10/1/2002
YUMA,2002,10,PERMETHRIN,469.76696,10/1/2002
YUMA,2002,10,TRIBUFOS,0.465075,10/1/2002
YUMA,2002,10,ZETA-CYPERMETHRIN,516.46751,10/1/2002
YUMA,2002,11,ACEPHATE,113.514875,11/1/2002
YUMA,2002,11,BENSULIDE,2318.19146,11/1/2002
YUMA,2002,11,BIFENTHRIN,5.797675,11/1/2002
YUMA,2002,11,CHLORPYRIFOS,94.194555,11/1/2002
YUMA,2002,11,CYFLUTHRIN,0.49088,11/1/2002
YUMA,2002,11,CYPERMETHRIN,82.94299,11/1/2002
YUMA,2002,11,DIAZINON,81.66729,11/1/2002
YUMA,2002,11,DIMETHOATE,141.77683,11/1/2002
YUMA,2002,11,ESFENVALERATE,60.704735,11/1/2002
YUMA,2002,11,LAMBDA-CYHALOTHRIN,44.83635,11/1/2002
YUMA,2002,11,MALATHION,83.24667,11/1/2002
YUMA,2002,11,METHOMYL,968.0987375,11/1/2002
YUMA,2002,11,PERMETHRIN,463.7123075,11/1/2002
YUMA,2002,11,TRIBUFOS,0.297115,11/1/2002
YUMA,2002,11,ZETA-CYPERMETHRIN,534.765465,11/1/2002
YUMA,2002,12,ACEPHATE,202.672125,12/1/2002
YUMA,2002,12,BENSULIDE,1196.73034,12/1/2002
YUMA,2002,12,CHLORPYRIFOS,44.565845,12/1/2002
YUMA,2002,12,CYPERMETHRIN,57.83167,12/1/2002
YUMA,2002,12,DIAZINON,98.94664,12/1/2002
YUMA,2002,12,DIMETHOATE,132.81671,12/1/2002
YUMA,2002,12,ESFENVALERATE,19.247475,12/1/2002
YUMA,2002,12,LAMBDA-CYHALOTHRIN,26.302055,12/1/2002
YUMA,2002,12,MALATHION,67.462005,12/1/2002
YUMA,2002,12,METHOMYL,1008.821123,12/1/2002
YUMA,2002,12,OXYDEMETON-METHYL,8.32572,12/1/2002
YUMA,2002,12,PERMETHRIN,248.39146,12/1/2002
YUMA,2002,12,ZETA-CYPERMETHRIN,320.624525,12/1/2002
YUMA,2003,1,ACEPHATE,241.6065,1/1/2003
YUMA,2003,1,BENSULIDE,928.111145,1/1/2003
YUMA,2003,1,BIFENTHRIN,19.574555,1/1/2003
YUMA,2003,1,CHLORPYRIFOS,10.3168,1/1/2003
YUMA,2003,1,CYFLUTHRIN,0.181675,1/1/2003
YUMA,2003,1,CYPERMETHRIN,30.68468,1/1/2003
YUMA,2003,1,DIAZINON,276.2806525,1/1/2003
YUMA,2003,1,DIMETHOATE,211.66951,1/1/2003
YUMA,2003,1,ESFENVALERATE,29.40392,1/1/2003
YUMA,2003,1,LAMBDA-CYHALOTHRIN,39.381355,1/1/2003
YUMA,2003,1,MALATHION,168.447955,1/1/2003
YUMA,2003,1,METHOMYL,1467.212995,1/1/2003
YUMA,2003,1,OXYDEMETON-METHYL,3.328,1/1/2003
YUMA,2003,1,PERMETHRIN,239.6258025,1/1/2003
YUMA,2003,1,ZETA-CYPERMETHRIN,482.57131,1/1/2003
YUMA,2003,2,ACEPHATE,27.2064375,2/1/2003
YUMA,2003,2,BENSULIDE,621.51817,2/1/2003
YUMA,2003,2,BIFENTHRIN,17.153565,2/1/2003
YUMA,2003,2,CHLORPYRIFOS,30.91465,2/1/2003
YUMA,2003,2,CYFLUTHRIN,4.46693,2/1/2003
YUMA,2003,2,CYPERMETHRIN,11.833575,2/1/2003
YUMA,2003,2,DIAZINON,119.5104575,2/1/2003
YUMA,2003,2,DIMETHOATE,449.493785,2/1/2003
YUMA,2003,2,ESFENVALERATE,22.940645,2/1/2003
YUMA,2003,2,LAMBDA-CYHALOTHRIN,104.78468,2/1/2003
YUMA,2003,2,MALATHION,646.42058,2/1/2003
YUMA,2003,2,METHOMYL,1486.301803,2/1/2003
YUMA,2003,2,OXYDEMETON-METHYL,69.77958,2/1/2003
YUMA,2003,2,PERMETHRIN,372.8490175,2/1/2003
YUMA,2003,2,PYRETHRINS,20.54,2/1/2003
YUMA,2003,2,ZETA-CYPERMETHRIN,534.454635,2/1/2003
YUMA,2003,3,ACEPHATE,2.381,3/1/2003
YUMA,2003,3,AZINPHOS-METHYL,3.23726,3/1/2003
YUMA,2003,3,BENSULIDE,136.69643,3/1/2003
YUMA,2003,3,BIFENTHRIN,10.99254,3/1/2003
YUMA,2003,3,CHLORPYRIFOS,82.235355,3/1/2003
YUMA,2003,3,CYFLUTHRIN,18.864235,3/1/2003
YUMA,2003,3,CYPERMETHRIN,5.96271,3/1/2003
YUMA,2003,3,DIAZINON,5.64347,3/1/2003
YUMA,2003,3,DIMETHOATE,562.516695,3/1/2003
YUMA,2003,3,DISULFOTON,1.916915,3/1/2003
YUMA,2003,3,ESFENVALERATE,33.873125,3/1/2003
YUMA,2003,3,ETHEPHON,4.148625,3/1/2003
YUMA,2003,3,FENPROPATHRIN,1.4144,3/1/2003
YUMA,2003,3,LAMBDA-CYHALOTHRIN,82.140045,3/1/2003
YUMA,2003,3,MALATHION,497.647995,3/1/2003
YUMA,2003,3,METHOMYL,339.41414,3/1/2003
YUMA,2003,3,OXYDEMETON-METHYL,99.00176,3/1/2003
YUMA,2003,3,PERMETHRIN,270.39461,3/1/2003
YUMA,2003,3,PHORATE,55.228125,3/1/2003
YUMA,2003,3,PYRETHRINS,19.63,3/1/2003
YUMA,2003,3,ZETA-CYPERMETHRIN,216.863205,3/1/2003
YUMA,2003,4,BIFENTHRIN,7.90309,4/1/2003
YUMA,2003,4,CHLORPYRIFOS,133.607955,4/1/2003
YUMA,2003,4,CYFLUTHRIN,21.279635,4/1/2003
YUMA,2003,4,CYPERMETHRIN,3.1551,4/1/2003
YUMA,2003,4,DIAZINON,8.475285,4/1/2003
YUMA,2003,4,DIMETHOATE,982.05588,4/1/2003
YUMA,2003,4,DISULFOTON,28.15982,4/1/2003
YUMA,2003,4,ESFENVALERATE,45.433895,4/1/2003
YUMA,2003,4,FORMETANATE HYDROCHLORIDE,1,4/1/2003
YUMA,2003,4,LAMBDA-CYHALOTHRIN,3.9195,4/1/2003
YUMA,2003,4,MALATHION,344.9654,4/1/2003
YUMA,2003,4,METHOMYL,37.387375,4/1/2003
YUMA,2003,4,OXYDEMETON-METHYL,124.19433,4/1/2003
YUMA,2003,4,PERMETHRIN,36.07695,4/1/2003
YUMA,2003,4,ZETA-CYPERMETHRIN,21.76629,4/1/2003
YUMA,2003,5,ACEPHATE,2.890125,5/1/2003
YUMA,2003,5,BIFENTHRIN,16.876145,5/1/2003
YUMA,2003,5,CHLORPYRIFOS,127.2264,5/1/2003
YUMA,2003,5,CYFLUTHRIN,2.690155,5/1/2003
YUMA,2003,5,CYPERMETHRIN,1.239745,5/1/2003
YUMA,2003,5,DIAZINON,13.806455,5/1/2003
YUMA,2003,5,DIMETHOATE,286.862355,5/1/2003
YUMA,2003,5,ESFENVALERATE,22.24105,5/1/2003
YUMA,2003,5,FENPROPATHRIN,9.3847,5/1/2003
YUMA,2003,5,FORMETANATE HYDROCHLORIDE,36.4763125,5/1/2003
YUMA,2003,5,LAMBDA-CYHALOTHRIN,1.509495,5/1/2003
YUMA,2003,5,MALATHION,232.2684,5/1/2003
YUMA,2003,5,METHIDATHION,6.24,5/1/2003
YUMA,2003,5,METHOMYL,114.325125,5/1/2003
YUMA,2003,5,PERMETHRIN,12.992915,5/1/2003
YUMA,2003,5,PYRETHRINS,14.142635,5/1/2003
YUMA,2003,5,ZETA-CYPERMETHRIN,5.93385,5/1/2003
YUMA,2003,6,ACEPHATE,131.1910625,6/1/2003
YUMA,2003,6,BIFENTHRIN,5.0115,6/1/2003
YUMA,2003,6,CHLORPYRIFOS,16.8064,6/1/2003
YUMA,2003,6,CYFLUTHRIN,27.48031,6/1/2003
YUMA,2003,6,DIAZINON,1.74733,6/1/2003
YUMA,2003,6,DIMETHOATE,17.70262,6/1/2003
YUMA,2003,6,ESFENVALERATE,23.92637,6/1/2003
YUMA,2003,6,FENPROPATHRIN,37.560835,6/1/2003
YUMA,2003,6,FORMETANATE HYDROCHLORIDE,20.25,6/1/2003
YUMA,2003,6,LAMBDA-CYHALOTHRIN,4.84783,6/1/2003
YUMA,2003,6,MALATHION,121.62514,6/1/2003
YUMA,2003,6,METHOMYL,49.051875,6/1/2003
YUMA,2003,6,OXAMYL,4.66947,6/1/2003
YUMA,2003,6,PERMETHRIN,1.91308,6/1/2003
YUMA,2003,6,PYRETHRINS,49.1751,6/1/2003
YUMA,2003,6,ZETA-CYPERMETHRIN,4.557605,6/1/2003
YUMA,2003,7,ACEPHATE,416.0064375,7/1/2003
YUMA,2003,7,BIFENTHRIN,30.19705,7/1/2003
YUMA,2003,7,CHLORPYRIFOS,167.8612,7/1/2003
YUMA,2003,7,CYFLUTHRIN,29.758625,7/1/2003
YUMA,2003,7,DIAZINON,3.56733,7/1/2003
YUMA,2003,7,DIMETHOATE,9.984,7/1/2003
YUMA,2003,7,ESFENVALERATE,7.67403,7/1/2003
YUMA,2003,7,FENPROPATHRIN,168.00875,7/1/2003
YUMA,2003,7,FORMETANATE HYDROCHLORIDE,0.38,7/1/2003
YUMA,2003,7,LAMBDA-CYHALOTHRIN,0.62946,7/1/2003
YUMA,2003,7,MALATHION,33.91973,7/1/2003
YUMA,2003,7,METHAMIDOPHOS,8.37889,7/1/2003
YUMA,2003,7,METHIDATHION,43.48474,7/1/2003
YUMA,2003,7,METHOMYL,3.9088125,7/1/2003
YUMA,2003,7,OXAMYL,23.63855,7/1/2003
YUMA,2003,7,PERMETHRIN,0.62569,7/1/2003
YUMA,2003,7,PYRETHRINS,12.293775,7/1/2003
YUMA,2003,7,ZETA-CYPERMETHRIN,38.64835,7/1/2003
YUMA,2003,8,ACEPHATE,43.857,8/1/2003
YUMA,2003,8,BENSULIDE,148.37758,8/1/2003
YUMA,2003,8,BIFENTHRIN,2.537925,8/1/2003
YUMA,2003,8,CHLORPYRIFOS,64.0260625,8/1/2003
YUMA,2003,8,CYFLUTHRIN,2.632305,8/1/2003
YUMA,2003,8,DIAZINON,8.24603,8/1/2003
YUMA,2003,8,DIMETHOATE,4.16,8/1/2003
YUMA,2003,8,ESFENVALERATE,5.059925,8/1/2003
YUMA,2003,8,ETHEPHON,19.035055,8/1/2003
YUMA,2003,8,FENPROPATHRIN,25.33063,8/1/2003
YUMA,2003,8,FORMETANATE HYDROCHLORIDE,0.45,8/1/2003
